STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FOREST_FIRE,Forest_fire,AREA,Area,CWT,Province,UNIT,Unit measure,FREQ,Frequecny,TIME_PERIOD,OBS_VALUE
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,65,Phitsanulok,TS,Times,A,Annual,2556,107
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,65,Phitsanulok,TS,Times,A,Annual,2557,92
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,65,Phitsanulok,TS,Times,A,Annual,2558,130
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,65,Phitsanulok,TS,Times,A,Annual,2559,279
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,65,Phitsanulok,TS,Times,A,Annual,2560,163
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,65,Phitsanulok,TS,Times,A,Annual,2561,87
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,65,Phitsanulok,TS,Times,A,Annual,2562,182
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,65,Phitsanulok,TS,Times,A,Annual,2563,174
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,65,Phitsanulok,TS,Times,A,Annual,2564,53
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,65,Phitsanulok,TS,Times,A,Annual,2565,18
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,65,Phitsanulok,TS,Times,A,Annual,2566,137
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2542,1095
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2543,1241
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2544,1817
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2545,6762
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2546,2642
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2547,3152
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2548,649
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2549,394
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2550,969
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2551,982
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2552,687
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2553,767
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2554,75
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2555,250
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2556,410
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2557,255
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2558,80
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2559,997
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2560,238
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2561,116
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2562,530
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2563,4432
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2564,106
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2565,520
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH2,Central,25,Prachin Buri,RAI,Rai,A,Annual,2566,1438
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2542,1701
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2543,5051
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2544,29231
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2545,24093
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2546,8933
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2547,18038
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2548,20009
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2549,6370
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2550,11502
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2551,10152
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2552,7982
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2553,6131
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2554,3335
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2555,2943.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2556,3679
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2557,2181
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2558,3211
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2559,3039
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2560,1545
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2561,1852
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2562,10468.57
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2563,3167
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2564,1932
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2565,1545
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,36,Chaiyaphum,RAI,Rai,A,Annual,2566,3937
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2542,3688
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2543,265
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2544,475
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2545,7675
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2546,318
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2547,387
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2548,4884
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2549,287
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2550,1086
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2551,378
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2552,2424
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2553,19240
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2554,3
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2555,11971
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2556,348
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2557,4233
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2558,857
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2559,11505
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2560,211
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2561,800
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2562,15423
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2563,217
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2564,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2565,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,80,Nakhon Si Thammarat,RAI,Rai,A,Annual,2566,10346.81
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2542,757
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2543,1401.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2544,655.84
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2545,1466
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2546,804.2
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2547,1753
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2548,1174
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2549,987
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2550,1390
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2551,1312
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2552,1895
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2553,1638
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2554,669
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2555,1462.64
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2556,1994
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2557,1746.35
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2558,2958
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2559,3454
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2560,5686
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2561,4303
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2562,6575
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2563,12896
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2564,7932
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2565,2937
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,52,Lampang,RAI,Rai,A,Annual,2566,12065
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2542,3704.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2543,2040
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2544,3516
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2545,6644.25
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2546,1356
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2547,3408
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2548,4556
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2549,1349.2
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2550,1685
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2551,1175
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2552,1016
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2553,1026
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2554,169.2
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2555,690
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2556,853
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2557,989.2
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2558,555.8
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2559,3877.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2560,1315.25
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2561,408
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2562,809.7
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2563,2169.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2564,638.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2565,52
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,67,Phetchabun,RAI,Rai,A,Annual,2566,1261
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2542,33
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2543,122
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2544,210
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2545,197
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2546,231
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2547,195
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2548,185
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2549,77
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2550,101
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2551,82
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2552,52
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2553,52
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2554,44
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2555,27
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2556,51
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2557,20
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2558,48
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2559,38
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2560,52
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2561,61
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH4,Northeastern,49,Mukdahan,TS,Times,A,Annual,2562,5
